 ranking_date |    lastname     | pos |         max_age          
 1991-09-23   | Connors         |  66 | 39 years 21 days
 1991-09-23   | Connors         |  66 | 39 years 21 days
 1991-09-09   | Connors         |  66 | 39 years 7 days
 1991-09-09   | Connors         |  66 | 39 years 7 days
 1990-07-02   | Connors         |  66 | 37 years 10 mons
 1990-07-02   | Connors         |  66 | 37 years 10 mons
 1990-06-25   | Connors         |  66 | 37 years 9 mons 23 days
 1990-06-25   | Connors         |  66 | 37 years 9 mons 23 days
 1987-11-16   | Vilas           |  66 | 35 years 2 mons 30 days
 1987-11-16   | Vilas           |  66 | 35 years 2 mons 30 days
 1987-11-09   | Vilas           |  66 | 35 years 2 mons 23 days
 1987-11-09   | Vilas           |  66 | 35 years 2 mons 23 days
 1987-09-21   | Vilas           |  66 | 35 years 1 mon 4 days
 1987-09-21   | Vilas           |  66 | 35 years 1 mon 4 days
 1987-07-27   | Vilas           |  66 | 34 years 11 mons 10 days
 1987-07-27   | Vilas           |  66 | 34 years 11 mons 10 days
 2010-01-18   | Santoro         |  67 | 37 years 1 mon 9 days
 2010-01-18   | Santoro         |  67 | 37 years 1 mon 9 days
 2008-01-21   | Bjorkman        |  67 | 35 years 9 mons 29 days
 2008-01-21   | Bjorkman        |  67 | 35 years 9 mons 29 days
 2008-01-14   | Bjorkman        |  67 | 35 years 9 mons 22 days
 2008-01-14   | Bjorkman        |  67 | 35 years 9 mons 22 days
 2008-01-07   | Bjorkman        |  67 | 35 years 9 mons 15 days
 2008-01-07   | Bjorkman        |  67 | 35 years 9 mons 15 days
 2001-07-09   | Gustafsson      |  67 | 34 years 6 mons 6 days
 2001-07-09   | Gustafsson      |  67 | 34 years 6 mons 6 days
 1999-03-01   | Pozzi           |  67 | 33 years 8 mons 14 days
 1999-03-01   | Pozzi           |  67 | 33 years 8 mons 14 days
 1995-10-02   | Jarryd          |  67 | 34 years 2 mons 20 days
 1995-10-02   | Jarryd          |  67 | 34 years 2 mons 20 days
 1995-07-10   | Jarryd          |  67 | 33 years 11 mons 28 days
 1995-07-10   | Jarryd          |  67 | 33 years 11 mons 28 days
 1995-03-06   | Bates           |  67 | 32 years 8 mons 17 days
 1995-03-06   | Bates           |  67 | 32 years 8 mons 17 days
 1995-02-27   | Bates           |  67 | 32 years 8 mons 8 days
 1995-02-27   | Bates           |  67 | 32 years 8 mons 8 days
 2010-01-11   | Santoro         |  68 | 37 years 1 mon 2 days
 2010-01-11   | Santoro         |  68 | 37 years 1 mon 2 days
 2010-01-04   | Santoro         |  68 | 37 years 26 days
 2010-01-04   | Santoro         |  68 | 37 years 26 days
 2009-12-28   | Santoro         |  68 | 37 years 19 days
 2009-12-28   | Santoro         |  68 | 37 years 19 days
 2009-12-21   | Santoro         |  68 | 37 years 12 days
 2009-12-21   | Santoro         |  68 | 37 years 12 days
 2009-12-14   | Santoro         |  68 | 37 years 5 days
 2009-12-14   | Santoro         |  68 | 37 years 5 days
 2009-12-07   | Santoro         |  68 | 36 years 11 mons 29 days
 2009-12-07   | Santoro         |  68 | 36 years 11 mons 29 days
 2008-09-29   | Santoro         |  68 | 35 years 9 mons 20 days
 2008-09-29   | Santoro         |  68 | 35 years 9 mons 20 days
 1999-11-08   | Gustafsson      |  68 | 32 years 10 mons 5 days
 1999-11-08   | Gustafsson      |  68 | 32 years 10 mons 5 days
 1999-02-01   | Pozzi           |  68 | 33 years 7 mons 14 days
 1999-02-01   | Pozzi           |  68 | 33 years 7 mons 14 days
 1995-10-16   | Jarryd          |  68 | 34 years 3 mons 3 days
 1995-10-16   | Jarryd          |  68 | 34 years 3 mons 3 days
 1995-07-24   | Jarryd          |  68 | 34 years 11 days
 1995-07-24   | Jarryd          |  68 | 34 years 11 days
 1991-09-16   | Connors         |  68 | 39 years 14 days
 1991-09-16   | Connors         |  68 | 39 years 14 days
 1991-01-07   | Curren          |  68 | 32 years 10 mons 5 days
 1991-01-07   | Curren          |  68 | 32 years 10 mons 5 days
 1988-01-25   | Vilas           |  68 | 35 years 5 mons 8 days
 1988-01-25   | Vilas           |  68 | 35 years 5 mons 8 days
 1987-09-14   | Vilas           |  68 | 35 years 28 days
 1987-09-14   | Vilas           |  68 | 35 years 28 days
 2009-11-30   | Santoro         |  69 | 36 years 11 mons 21 days
 2009-11-30   | Santoro         |  69 | 36 years 11 mons 21 days
 2008-02-11   | Bjorkman        |  69 | 35 years 10 mons 19 days
 2008-02-11   | Bjorkman        |  69 | 35 years 10 mons 19 days
 1999-04-05   | Pozzi           |  69 | 33 years 9 mons 18 days
 1999-04-05   | Pozzi           |  69 | 33 years 9 mons 18 days
 1999-03-29   | Pozzi           |  69 | 33 years 9 mons 12 days
 1999-03-29   | Pozzi           |  69 | 33 years 9 mons 12 days
 1999-03-22   | Pozzi           |  69 | 33 years 9 mons 5 days
 1999-03-22   | Pozzi           |  69 | 33 years 9 mons 5 days
 1999-03-15   | Pozzi           |  69 | 33 years 8 mons 28 days
 1999-03-15   | Pozzi           |  69 | 33 years 8 mons 28 days
 1999-03-08   | Pozzi           |  69 | 33 years 8 mons 21 days
 1999-03-08   | Pozzi           |  69 | 33 years 8 mons 21 days
 1998-06-01   | Pozzi           |  69 | 32 years 11 mons 14 days
 1998-06-01   | Pozzi           |  69 | 32 years 11 mons 14 days
 1998-05-25   | Pozzi           |  69 | 32 years 11 mons 8 days
 1998-05-25   | Pozzi           |  69 | 32 years 11 mons 8 days
 1998-05-18   | Pozzi           |  69 | 32 years 11 mons 1 day
 1998-05-18   | Pozzi           |  69 | 32 years 11 mons 1 day
 1998-05-04   | Pozzi           |  69 | 32 years 10 mons 17 days
 1998-05-04   | Pozzi           |  69 | 32 years 10 mons 17 days
 1998-04-27   | Pozzi           |  69 | 32 years 10 mons 10 days
 1998-04-27   | Pozzi           |  69 | 32 years 10 mons 10 days
 1998-04-20   | Pozzi           |  69 | 32 years 10 mons 3 days
 1998-04-20   | Pozzi           |  69 | 32 years 10 mons 3 days
 1998-04-13   | Pozzi           |  69 | 32 years 9 mons 26 days
 1998-04-13   | Pozzi           |  69 | 32 years 9 mons 26 days
 1995-07-17   | Jarryd          |  69 | 34 years 4 days
 1995-07-17   | Jarryd          |  69 | 34 years 4 days
 1995-02-13   | Bates           |  69 | 32 years 7 mons 24 days
 1995-02-13   | Bates           |  69 | 32 years 7 mons 24 days
 1991-01-21   | Curren          |  69 | 32 years 10 mons 19 days
 1991-01-21   | Curren          |  69 | 32 years 10 mons 19 days
 1991-01-14   | Curren          |  69 | 32 years 10 mons 12 days
 1991-01-14   | Curren          |  69 | 32 years 10 mons 12 days
 1988-03-07   | Vilas           |  69 | 35 years 6 mons 21 days
 1988-03-07   | Vilas           |  69 | 35 years 6 mons 21 days
 1988-02-01   | Vilas           |  69 | 35 years 5 mons 15 days
 1988-02-01   | Vilas           |  69 | 35 years 5 mons 15 days
 2017-10-30   | Karlovic        |  70 | 38 years 8 mons 2 days
 2017-10-30   | Karlovic        |  70 | 38 years 8 mons 2 days
 2001-06-18   | Pozzi           |  70 | 36 years 1 day
 2001-06-18   | Pozzi           |  70 | 36 years 1 day
 1999-04-26   | Pozzi           |  70 | 33 years 10 mons 9 days
 1999-04-26   | Pozzi           |  70 | 33 years 10 mons 9 days
 1998-05-11   | Pozzi           |  70 | 32 years 10 mons 24 days
 1998-05-11   | Pozzi           |  70 | 32 years 10 mons 24 days
 1998-04-06   | Pozzi           |  70 | 32 years 9 mons 19 days
 1998-04-06   | Pozzi           |  70 | 32 years 9 mons 19 days
 1998-03-30   | Pozzi           |  70 | 32 years 9 mons 13 days
 1998-03-30   | Pozzi           |  70 | 32 years 9 mons 13 days
 1996-05-20   | Wilander        |  70 | 31 years 8 mons 29 days
 1996-05-20   | Wilander        |  70 | 31 years 8 mons 29 days
 1995-08-21   | Jarryd          |  70 | 34 years 1 mon 8 days
 1995-08-21   | Jarryd          |  70 | 34 years 1 mon 8 days
 1995-07-03   | Jarryd          |  70 | 33 years 11 mons 21 days
 1995-07-03   | Jarryd          |  70 | 33 years 11 mons 21 days
 1995-06-26   | Jarryd          |  70 | 33 years 11 mons 13 days
 1995-06-26   | Jarryd          |  70 | 33 years 11 mons 13 days
 1991-02-04   | Curren          |  70 | 32 years 11 mons 2 days
 1991-02-04   | Curren          |  70 | 32 years 11 mons 2 days
 1991-01-28   | Curren          |  70 | 32 years 10 mons 26 days
 1991-01-28   | Curren          |  70 | 32 years 10 mons 26 days
 1990-11-12   | Curren          |  70 | 32 years 8 mons 10 days
 1990-11-12   | Curren          |  70 | 32 years 8 mons 10 days
 1990-07-16   | Connors         |  70 | 37 years 10 mons 14 days
 1990-07-16   | Connors         |  70 | 37 years 10 mons 14 days
 1988-03-14   | Vilas           |  70 | 35 years 6 mons 28 days
 1988-03-14   | Vilas           |  70 | 35 years 6 mons 28 days
 1988-02-29   | Vilas           |  70 | 35 years 6 mons 12 days
 1988-02-29   | Vilas           |  70 | 35 years 6 mons 12 days
 1988-02-22   | Vilas           |  70 | 35 years 6 mons 5 days
 1988-02-22   | Vilas           |  70 | 35 years 6 mons 5 days
 1987-08-10   | Vilas           |  70 | 34 years 11 mons 24 days
 1987-08-10   | Vilas           |  70 | 34 years 11 mons 24 days
 2009-11-23   | Santoro         |  71 | 36 years 11 mons 14 days
 2009-11-23   | Santoro         |  71 | 36 years 11 mons 14 days
 2008-02-04   | Bjorkman        |  71 | 35 years 10 mons 12 days
 2008-02-04   | Bjorkman        |  71 | 35 years 10 mons 12 days
 2001-11-12   | Gustafsson      |  71 | 34 years 10 mons 9 days
 2001-11-12   | Gustafsson      |  71 | 34 years 10 mons 9 days
 2001-11-05   | Gustafsson      |  71 | 34 years 10 mons 2 days
 2001-11-05   | Gustafsson      |  71 | 34 years 10 mons 2 days
 2001-10-29   | Gustafsson      |  71 | 34 years 9 mons 26 days
 2001-10-29   | Gustafsson      |  71 | 34 years 9 mons 26 days
 2001-10-22   | Gustafsson      |  71 | 34 years 9 mons 19 days
 2001-10-22   | Gustafsson      |  71 | 34 years 9 mons 19 days
 2001-10-15   | Gustafsson      |  71 | 34 years 9 mons 12 days
 2001-10-15   | Gustafsson      |  71 | 34 years 9 mons 12 days
 1998-03-23   | Pozzi           |  71 | 32 years 9 mons 6 days
 1998-03-23   | Pozzi           |  71 | 32 years 9 mons 6 days
 1998-03-16   | Pozzi           |  71 | 32 years 8 mons 29 days
 1998-03-16   | Pozzi           |  71 | 32 years 8 mons 29 days
 1995-09-25   | Jarryd          |  71 | 34 years 2 mons 12 days
 1995-09-25   | Jarryd          |  71 | 34 years 2 mons 12 days
 1995-09-04   | Jarryd          |  71 | 34 years 1 mon 22 days
 1995-09-04   | Jarryd          |  71 | 34 years 1 mon 22 days
 1995-08-28   | Jarryd          |  71 | 34 years 1 mon 15 days
 1995-08-28   | Jarryd          |  71 | 34 years 1 mon 15 days
 1995-01-23   | Lendl           |  71 | 34 years 10 mons 16 days
 1995-01-23   | Lendl           |  71 | 34 years 10 mons 16 days
 1995-01-16   | Lendl           |  71 | 34 years 10 mons 9 days
 1995-01-16   | Lendl           |  71 | 34 years 10 mons 9 days
 1990-12-31   | Curren          |  71 | 32 years 9 mons 29 days
 1990-12-31   | Curren          |  71 | 32 years 9 mons 29 days
 1990-12-24   | Curren          |  71 | 32 years 9 mons 22 days
 1990-12-24   | Curren          |  71 | 32 years 9 mons 22 days
 1990-12-17   | Curren          |  71 | 32 years 9 mons 15 days
 1990-12-17   | Curren          |  71 | 32 years 9 mons 15 days
 1990-12-10   | Curren          |  71 | 32 years 9 mons 8 days
 1990-12-10   | Curren          |  71 | 32 years 9 mons 8 days
 1990-12-03   | Curren          |  71 | 32 years 9 mons 1 day
 1990-12-03   | Curren          |  71 | 32 years 9 mons 1 day
 1990-11-26   | Curren          |  71 | 32 years 8 mons 24 days
 1990-11-26   | Curren          |  71 | 32 years 8 mons 24 days
 1990-08-06   | Connors         |  71 | 37 years 11 mons 4 days
 1990-08-06   | Connors         |  71 | 37 years 11 mons 4 days
 1990-07-09   | Connors         |  71 | 37 years 10 mons 7 days
 1990-07-09   | Connors         |  71 | 37 years 10 mons 7 days
 1988-04-18   | Vilas           |  71 | 35 years 8 mons 1 day
 1988-04-18   | Vilas           |  71 | 35 years 8 mons 1 day
 1988-02-15   | Vilas           |  71 | 35 years 5 mons 29 days
 1988-02-15   | Vilas           |  71 | 35 years 5 mons 29 days
 1988-01-11   | Vilas           |  71 | 35 years 4 mons 25 days
 1988-01-11   | Vilas           |  71 | 35 years 4 mons 25 days
 1987-12-28   | Vilas           |  71 | 35 years 4 mons 11 days
 1987-12-28   | Vilas           |  71 | 35 years 4 mons 11 days
 1987-11-30   | Vilas           |  71 | 35 years 3 mons 13 days
 1987-11-30   | Vilas           |  71 | 35 years 3 mons 13 days
 1987-08-03   | Vilas           |  71 | 34 years 11 mons 17 days
 1987-08-03   | Vilas           |  71 | 34 years 11 mons 17 days
 2012-05-14   | Ramirez Hidalgo |  72 | 34 years 4 mons 8 days
 2012-05-14   | Ramirez Hidalgo |  72 | 34 years 4 mons 8 days
 2010-06-14   | Schuettler      |  72 | 34 years 1 mon 19 days
 2010-06-14   | Schuettler      |  72 | 34 years 1 mon 19 days
 2009-11-16   | Santoro         |  72 | 36 years 11 mons 7 days
 2009-11-16   | Santoro         |  72 | 36 years 11 mons 7 days
 1999-05-03   | Pozzi           |  72 | 33 years 10 mons 16 days
 1999-05-03   | Pozzi           |  72 | 33 years 10 mons 16 days
 1999-04-19   | Pozzi           |  72 | 33 years 10 mons 2 days
 1999-04-19   | Pozzi           |  72 | 33 years 10 mons 2 days
 1996-05-13   | Wilander        |  72 | 31 years 8 mons 22 days
 1996-05-13   | Wilander        |  72 | 31 years 8 mons 22 days
 1995-09-18   | Jarryd          |  72 | 34 years 2 mons 5 days
 1995-09-18   | Jarryd          |  72 | 34 years 2 mons 5 days
 1995-09-11   | Jarryd          |  72 | 34 years 1 mon 29 days
 1995-09-11   | Jarryd          |  72 | 34 years 1 mon 29 days
 1995-08-14   | Jarryd          |  72 | 34 years 1 mon 1 day
 1995-08-14   | Jarryd          |  72 | 34 years 1 mon 1 day
 1990-10-29   | Curren          |  72 | 32 years 7 mons 27 days
 1990-10-29   | Curren          |  72 | 32 years 7 mons 27 days
 1990-08-13   | Connors         |  72 | 37 years 11 mons 11 days
 1990-08-13   | Connors         |  72 | 37 years 11 mons 11 days
 1988-01-04   | Vilas           |  72 | 35 years 4 mons 18 days
 1988-01-04   | Vilas           |  72 | 35 years 4 mons 18 days
 1984-11-26   | Gullikson       |  72 | 33 years 2 mons 18 days
 1984-11-26   | Gullikson       |  72 | 33 years 2 mons 18 days
 1984-11-19   | Gullikson       |  72 | 33 years 2 mons 11 days
 1984-11-19   | Gullikson       |  72 | 33 years 2 mons 11 days
 1984-11-12   | Gullikson       |  72 | 33 years 2 mons 4 days
 1984-11-12   | Gullikson       |  72 | 33 years 2 mons 4 days
 2015-02-23   | Stepanek        |  73 | 36 years 2 mons 26 days
 2015-02-23   | Stepanek        |  73 | 36 years 2 mons 26 days
 2012-05-21   | Ramirez Hidalgo |  73 | 34 years 4 mons 15 days
 2012-05-21   | Ramirez Hidalgo |  73 | 34 years 4 mons 15 days
 2012-05-07   | Ramirez Hidalgo |  73 | 34 years 4 mons 1 day
 2012-05-07   | Ramirez Hidalgo |  73 | 34 years 4 mons 1 day
 2008-01-28   | Bjorkman        |  73 | 35 years 10 mons 5 days
 2008-01-28   | Bjorkman        |  73 | 35 years 10 mons 5 days
 1999-05-31   | Pozzi           |  73 | 33 years 11 mons 14 days
 1999-05-31   | Pozzi           |  73 | 33 years 11 mons 14 days
 1999-05-24   | Pozzi           |  73 | 33 years 11 mons 7 days
 1999-05-24   | Pozzi           |  73 | 33 years 11 mons 7 days
 1999-05-17   | Pozzi           |  73 | 33 years 11 mons
 1999-05-17   | Pozzi           |  73 | 33 years 11 mons
 1999-05-10   | Pozzi           |  73 | 33 years 10 mons 23 days
 1999-05-10   | Pozzi           |  73 | 33 years 10 mons 23 days
 1999-04-12   | Pozzi           |  73 | 33 years 9 mons 25 days
 1999-04-12   | Pozzi           |  73 | 33 years 9 mons 25 days
 1997-01-06   | Hlasek          |  73 | 32 years 1 mon 24 days
 1997-01-06   | Hlasek          |  73 | 32 years 1 mon 24 days
 1991-08-12   | Curren          |  73 | 33 years 5 mons 10 days
 1991-08-12   | Curren          |  73 | 33 years 5 mons 10 days
 1991-08-05   | Curren          |  73 | 33 years 5 mons 3 days
 1991-08-05   | Curren          |  73 | 33 years 5 mons 3 days
 1990-11-19   | Curren          |  73 | 32 years 8 mons 17 days
 1990-11-19   | Curren          |  73 | 32 years 8 mons 17 days
 2015-02-09   | Stepanek        |  74 | 36 years 2 mons 12 days
 2015-02-09   | Stepanek        |  74 | 36 years 2 mons 12 days
 2012-05-28   | Ramirez Hidalgo |  74 | 34 years 4 mons 22 days
 2012-05-28   | Ramirez Hidalgo |  74 | 34 years 4 mons 22 days
 2010-05-10   | Schuettler      |  74 | 34 years 15 days
 2010-05-10   | Schuettler      |  74 | 34 years 15 days
 2001-10-08   | Gustafsson      |  74 | 34 years 9 mons 5 days
 2001-10-08   | Gustafsson      |  74 | 34 years 9 mons 5 days
 2001-07-02   | Pozzi           |  74 | 36 years 15 days
 2001-07-02   | Pozzi           |  74 | 36 years 15 days
 2001-06-25   | Pozzi           |  74 | 36 years 8 days
 2001-06-25   | Pozzi           |  74 | 36 years 8 days
 1998-03-09   | Pozzi           |  74 | 32 years 8 mons 22 days
 1998-03-09   | Pozzi           |  74 | 32 years 8 mons 22 days
 1997-01-20   | Hlasek          |  74 | 32 years 2 mons 8 days
 1997-01-20   | Hlasek          |  74 | 32 years 2 mons 8 days
 1997-01-13   | Hlasek          |  74 | 32 years 2 mons 1 day
 1997-01-13   | Hlasek          |  74 | 32 years 2 mons 1 day
 1996-12-30   | Hlasek          |  74 | 32 years 1 mon 18 days
 1996-12-30   | Hlasek          |  74 | 32 years 1 mon 18 days
 1996-12-23   | Hlasek          |  74 | 32 years 1 mon 11 days
 1996-12-23   | Hlasek          |  74 | 32 years 1 mon 11 days
 1996-12-16   | Hlasek          |  74 | 32 years 1 mon 4 days
 1996-12-16   | Hlasek          |  74 | 32 years 1 mon 4 days
 1996-12-09   | Hlasek          |  74 | 32 years 27 days
 1996-12-09   | Hlasek          |  74 | 32 years 27 days
 1996-12-02   | Hlasek          |  74 | 32 years 20 days
 1996-12-02   | Hlasek          |  74 | 32 years 20 days
 1996-07-01   | Wilander        |  74 | 31 years 10 mons 10 days
 1996-07-01   | Wilander        |  74 | 31 years 10 mons 10 days
 1996-06-24   | Wilander        |  74 | 31 years 10 mons 2 days
 1996-06-24   | Wilander        |  74 | 31 years 10 mons 2 days
 1996-06-17   | Wilander        |  74 | 31 years 9 mons 26 days
 1996-06-17   | Wilander        |  74 | 31 years 9 mons 26 days
 1996-06-10   | Wilander        |  74 | 31 years 9 mons 19 days
 1996-06-10   | Wilander        |  74 | 31 years 9 mons 19 days
 1991-09-02   | Curren          |  74 | 33 years 6 mons
 1991-09-02   | Curren          |  74 | 33 years 6 mons
 1991-08-26   | Curren          |  74 | 33 years 5 mons 24 days
 1991-08-26   | Curren          |  74 | 33 years 5 mons 24 days
 1991-08-19   | Curren          |  74 | 33 years 5 mons 17 days
